sample	Chao1	Simpson	Shannon
SRR25158294	2688.05646633241	0.9713786946267401	6.459386850400059
SRR25158293	2381.444187865434	0.9712930363784887	6.415011283413412
SRR25158270	2624.836040189306	0.9713495052256764	6.669466130440147
SRR25158310	2331.9861452005953	0.9712861982038671	6.536774644308575
SRR25158419	4687.831958310022	0.9713419489520827	7.303315066897856
SRR25158459	3409.3638460002617	0.9713797176961337	6.927452427018558
SRR25158499	2800.0048280827687	0.9712673916880648	6.898899735396794
SRR25158423	3847.8804160351656	0.9713288044321117	7.091301386821594
SRR25158233	2629.4039058736107	0.9712821378922598	7.128460605031475
SRR25158432	3812.419563592822	0.971337975037285	7.136740964933256
SRR25158177	4062.739493674316	0.9713470747027019	7.254054140593632
SRR25158374	3598.8061448443746	0.9713689674350086	7.204819671112883
SRR25158222	6445.87513072966	0.9713920655292093	7.65998818824937
SRR25158200	3168.234255766812	0.9713565620555494	6.908837526082567
SRR25158405	4634.0192358217655	0.9713736518218739	7.390596568540231
SRR25158313	2516.049574402443	0.9713478595916456	6.603716040485527
SRR25158301	4319.3168788254125	0.9712674628326662	7.385603497910191
SRR25158498	3299.674080585266	0.9713791879221878	7.0943387805932
SRR25158300	3114.3898532423214	0.9713532830764472	6.815731967664686
SRR25158412	2675.54279610985	0.9713544026361745	6.564929775785274
SRR25158464	3708.18526926593	0.9713598984537427	7.123385202361625
SRR25158508	3123.442979821317	0.9713592157976734	7.013099366212086
SRR25158466	3163.9480768969684	0.9713913909829213	7.041169597374438
SRR25158387	5229.450473540272	0.971399820881505	7.450408250840602
SRR25158368	3442.1458482772964	0.971380866103839	6.7107232439399045
SRR25158369	4147.724629329765	0.9713765198059557	7.3629400270381
SRR25158207	5648.071915100349	0.9713542727493888	7.533742997331654
SRR25158213	5560.017100942088	0.9713695900402072	7.513071387572924
SRR25158303	3886.1533477395424	0.9713815418432954	7.275103000274502
SRR25158520	5524.528400996116	0.9713803032130833	7.597160487901933
SRR25158322	3656.059617974136	0.9713582291568195	7.210939230165068
SRR25158273	4444.352758421383	0.9713408011885316	7.461347070897664
SRR25158526	4981.127343591027	0.9713830364815017	7.3109313541900205
SRR25158260	4086.8247434514133	0.9712941490404032	7.320435723737275
SRR25158399	3739.2735663332696	0.971381594882983	7.194248654504838
SRR25158510	3929.322314945067	0.9713692004531829	7.241718744742993
SRR25158407	4443.806910891608	0.9713606573756769	7.407538392683286
SRR25158194	3188.6396744079225	0.9713555471684515	7.094272158611309
SRR25158247	4617.301619627764	0.9713029496217731	7.513084743964026
